59623	44
0	ROOT
1	nsubj
2	det
3	amod
4	prep
5	pobj
6	advmod
7	xcomp
8	dobj
9	rcmod
10	nsubjpass
11	auxpass
12	poss
13	dep
14	mark
15	nn
16	ccomp
17	appos
18	cop
19	cc
20	conj
21	aux
22	neg
23	prt
24	vmod
25	discourse
26	expl
27	tmod
28	advcl
29	pcomp
30	num
31	npadvmod
32	parataxis
33	possessive
34	csubj
35	iobj
36	predet
37	acomp
38	preconj
39	number
40	quantmod
41	mwe
42	csubjpass
43	punct
53035	allez	6
53036	anthill	6
53037	pocketknife	6
53038	challengingly	6
53039	sentry-box	6
53040	river-horse	6
53041	civilizing	6
53042	d'alvarada	6
53043	johannsen	6
53044	remus	6
53045	milsom	6
53046	bewilderedly	6
53047	sheep-bells	6
53048	commendatory	6
53049	gausdale	6
53050	modem	6
53051	jinkinson	6
53052	down-right	6
53053	cherefeddin	6
53054	vether	6
53055	transcribes	6
53056	docketed	6
53057	reconcilable	6
53058	adn	6
53059	unobjectionable	6
53060	change-house	6
53061	membranes	6
53062	disproves	6
53063	asper	6
53064	pasture-land	6
53065	cantacuzen	6
53066	unversed	6
53067	search-light	6
53068	odeon	6
53069	half-wild	6
53070	rivalries	6
53071	fire-water	6
53072	virtus	6
53073	courtenays	6
53074	granavenoo	6
53075	sens	6
53076	anarchic	6
53077	chadwick	6
53078	well-deserved	6
53079	scrunched	6
53080	coo-ee	6
53081	somet	6
53082	cresting	6
53083	williamsburg	6
53084	mysell	6
53085	noris	6
53086	mothered	6
53087	dumbarton	6
53088	lymphatic	6
53089	ptolemais	6
53090	child-woman	6
53091	1754	6
53092	she-who-has-a-soul	6
53093	guelph	6
53094	iled	6
53095	floatin	6
53096	dians	6
53097	ventilators	6
53098	sentry-go	6
53099	woodchuck	6
53100	glover	6
53101	girnington	6
53102	sailorman	6
53103	transmigration	6
53104	ducket	6
53105	vouchsafing	6
53106	kidnapper	6
53107	mursa	6
53108	wastefulness	6
53109	tacite	6
53110	otium	6
53111	sperrits	6
53112	cabbage-stalk	6
53113	cusses	6
53114	vetranio	6
53115	copped	6
53116	pesitistas	6
53117	brisbane	6
53118	disabuse	6
53119	overshoot	6
53120	d'antin	6
53121	sword-belt	6
53122	guage	6
53123	do-weel	6
53124	double-knock	6
53125	schiltberger	6
53126	falo	6
53127	buf	6
53128	unhung	6
53129	sods	6
53130	otherways	6
53131	threepenn	6
53132	blackfoot	6
53133	lock-house	6
53134	toma	6
53135	enfin	6
53136	abbreviators	6
53137	gormandizers	6
53138	below-stairs	6
53139	conjunctions	6
53140	671	6
53141	narrates	6
53142	chiron	6
53143	gargantuan	6
53144	scrunch	6
53145	unimproved	6
53146	waw	6
53147	bushrangers	6
53148	wherry	6
53149	lightbody	6
53150	manitoba	6
53151	senger	6
53152	jasmine	6
53153	promissory	6
53154	diu	6
53155	interregnum	6
53156	perwerse	6
53157	dure	6
53158	coromandel	6
53159	learner	6
53160	fison	6
53161	slumberous	6
53162	phranzes	6
53163	garvell	6
53164	admonish	6
53165	brentford	6
53166	melhuish	6
53167	shipper	6
53168	milchester	6
53169	war-clubs	6
53170	cresses	6
53171	subsidy	6
53172	eastry	6
53173	xiphilin	6
53174	inquests	6
53175	margaretta	6
53176	unbeknownst	6
53177	chersonites	6
53178	whad	6
53179	709	6
53180	free-handed	6
53181	d'amour	6
53182	foote	6
53183	cores	6
53184	five-barred	6
53185	emanuel	6
53186	ship-yard	6
53187	tunity	6
53188	mellers	6
53189	cherubic	6
53190	espousals	6
53191	cray	6
53192	capern	6
53193	scanderbeg	6
53194	long-stemmed	6
53195	decad	6
53196	wilmington	6
53197	shakespearian	6
53198	home-town	6
53199	deos	6
53200	steam-boat	6
53201	dio	6
53202	selenite	6
53203	enlightens	6
53204	2.50	6
53205	convoys	6
53206	clerked	6
53207	bedley	6
53208	697	6
53209	renouncement	6
53210	clock-face	6
53211	belittled	6
53212	saone	6
53213	shop-fronts	6
53214	sanctification	6
53215	proportionable	6
53216	red-whiskered	6
53217	suorum	6
53218	habemus	6
53219	cleped	6
53220	porcupines	6
53221	redhorn	6
53222	sithes	6
53223	emulous	6
53224	weyuha	6
53225	madding	6
53226	field-guns	6
53227	aria	6
53228	teepsinna	6
53229	indiction	6
53230	perfec	6
53231	goby	6
53232	crede	6
53233	centurions	6
53234	fouling	6
53235	patti	6
53236	laudibus	6
53237	abelard	6
53238	digressive	6
53239	cally	6
53240	programmes	6
53241	brosses	6
53242	supposin	6
53243	criticises	6
53244	hump-backed	6
53245	urim	6
53246	yessir	6
53247	borthrop	6
53248	quiet-looking	6
53249	estab	6
53250	legatees	6
53251	thummim	6
53252	sabbe	6
53253	hachah	6
53254	zigzagging	6
53255	militaires	6
53256	ogallalas	6
53257	furbishing	6
53258	evildoers	6
53259	collinsville	6
53260	lohengrin	6
53261	schon	6
53262	powderell	6
53263	polyb	6
53264	garths	6
53265	tiernan	6
53266	inculcating	6
53267	veritably	6
53268	soldering	6
53269	scrub-woman	6
53270	indirectness	6
53271	eviction	6
53272	kelso	6
53273	thun	6
53274	grapevine	6
53275	ions	6
53276	molecules	6
53277	washer	6
53278	mischief-maker	6
53279	tree-bound	6
53280	scrubwoman	6
53281	work-shop	6
53282	jul.	6
53283	ku	6
53284	mephitic	6
53285	wild-rose	6
53286	633	6
53287	music-stool	6
53288	adduces	6
53289	schumann	6
53290	diabolically	6
53291	tyrannic	6
53292	judicio	6
53293	bourdon	6
53294	sandy-haired	6
53295	parrot-like	6
53296	overload	6
53297	franchises	6
53298	heu	6
53299	topcoat	6
53300	ferox	6
53301	hartly	6
53302	conversa	6
53303	actium	6
53304	making-up	6
53305	ogilvies	6
53306	fenders	6
53307	scrappy	6
53308	tently	6
53309	caverned	6
53310	christiania	6
53311	chieftainess	6
53312	offi	6
53313	posite	6
53314	lusitania	6
53315	amphitheatres	6
53316	vimya	6
53317	drontoff	6
53318	hilts	6
53319	excursus	6
53320	howell	6
53321	avenoo	6
53322	spang	6
53323	intermarriages	6
53324	pole-axe	6
53325	billboard	6
53326	levitation	6
53327	crypts	6
53328	narbonne	6
53329	monst	6
53330	gay-colored	6
53331	facer	6
53332	hanwell	6
53333	ludit	6
53334	ice-axes	6
53335	well-considered	6
53336	postcards	6
53337	dipsomaniac	6
53338	behead	6
53339	debase	6
53340	constricted	6
53341	wracked	6
53342	whymper	6
53343	appal	6
53344	greyer	6
53345	glas	6
53346	world-renowned	6
53347	troo	6
53348	green-patch	6
53349	lurline	6
53350	643	6
53351	air-hole	6
53352	basketful	6
53353	cataloguing	6
53354	inspirited	6
53355	bloody-minded	6
53356	fortis	6
53357	dissonant	6
53358	alarum	6
53359	supernumeraries	6
53360	funnel-shaped	6
53361	plurima	6
53362	mingrelia	6
53363	coppernose	6
53364	golden-eyed	6
53365	jobba	6
53366	submerging	6
53367	christmases	6
53368	sandbar	6
53369	korl	6
53370	kutankumagen	6
53371	egalite	6
53372	mirages	6
53373	adaptability	6
53374	pleasure-loving	6
53375	gatepost	6
53376	four-wheel	6
53377	necessitates	6
53378	palestin	6
53379	ingloriously	6
53380	breast-plate	6
53381	sightly	6
53382	cisterns	6
53383	whiplash	6
53384	massacring	6
53385	sagawa	6
53386	moorlock	6
53387	devourer	6
53388	bonamy	6
53389	erd	6
53390	regna	6
53391	unclenched	6
53392	consule	6
53393	chook	6
53394	misc	6
53395	outdistanced	6
53396	590	6
53397	tiding	6
53398	intricacy	6
53399	brakemen	6
53400	unbreakable	6
53401	tabulas	6
53402	constituit	6
53403	cliques	6
53404	tunis	6
53405	648	6
53406	compellingly	6
53407	dark-skinned	6
53408	digestions	6
53409	benedicite	6
53410	umph	6
53411	grapevimes	6
53412	horse-block	6
53413	high-stepping	6
53414	dolores	6
53415	major-domo	6
53416	elgitha	6
53417	collyer	6
53418	bisnaga	6
53419	gratuities	6
53420	mauling	6
53421	challengers	6
53422	crucibles	6
53423	elate	6
53424	senors	6
53425	grizzel	6
53426	scrapping	6
53427	1780	6
53428	depicts	6
53429	bergier	6
53430	fretfulness	6
53431	nazarene	6
53432	lentils	6
53433	chemins	6
53434	hecuba	6
53435	hen-coop	6
53436	non-combatants	6
53437	wagon-loads	6
53438	goot-py	6
53439	music-book	6
53440	shamelessness	6
53441	pot-bellied	6
53442	tarrified	6
53443	ettrick	6
53444	depicting	6
53445	sandtown	6
53446	jenkin	6
53447	sugar-tongs	6
53448	waiting-woman	6
53449	campers	6
53450	660	6
53451	griping	6
53452	hearth-stone	6
53453	lithographs	6
53454	headin	6
53455	shaveling	6
53456	alluringly	6
53457	piastre	6
53458	brotherhoods	6
53459	cash-boys	6
53460	ln	6
53461	manikins	6
53462	bull-fights	6
53463	semitic	6
53464	chenille	6
53465	fig-trees	6
53466	scoundrelly	6
53467	vainer	6
53468	seven-and-sixpence	6
53469	kindhearted	6
53470	juarez	6
53471	canker	6
53472	eber	6
53473	squeamishness	6
53474	urbium	6
53475	baulor	6
53476	demi-gods	6
53477	jollily	6
53478	neckcloths	6
53479	resuscitation	6
53480	cine	6
53481	slandering	6
53482	excavators	6
53483	siriem	6
53484	self-reproachful	6
53485	thracio	6
53486	kami	6
53487	gaudiest	6
53488	tutelar	6
53489	unreasoned	6
53490	scutari	6
53491	constantinopolis	6
53492	overlong	6
53493	fagot	6
53494	lieges	6
53495	macrianus	6
53496	parkins	6
53497	guava	6
53498	647	6
53499	car-boy	6
53500	amoroso	6
53501	vibrates	6
53502	ionic	6
53503	tip-toed	6
53504	inadvertence	6
53505	fathoming	6
53506	pincio	6
53507	495	6
53508	condoning	6
53509	oricalchum	6
53510	mangrove	6
53511	controllable	6
53512	brave-hearted	6
53513	grapevines	6
53514	spink	6
53515	oppressiveness	6
53516	historiae	6
53517	choctaw	6
53518	feeing	6
53519	gullibility	6
53520	complainings	6
53521	unblessed	6
53522	eccl	6
53523	cust	6
53524	pine-apples	6
53525	mockridge	6
53526	birdcage	6
53527	home-brewed	6
53528	open-minded	6
53529	sherton-abbas	6
53530	misconstrued	6
53531	forecasting	6
53532	pisanio	6
53533	haydee	6
53534	hobnobbed	6
53535	partialities	6
53536	queridita	6
53537	displacing	6
53538	ashford	6
53539	jussit	6
53540	saloon-keepers	6
53541	polydore	6
53542	suisun	6
53543	symbolize	6
53544	goneril	6
53545	caffa	6
53546	sabots	6
53547	laundryman	6
53548	creil	6
53549	seven-and-thirty	6
53550	hortensio	6
53551	comicality	6
53552	bishoprics	6
53553	half-baked	6
53554	luxuriousness	6
53555	snark	6
53556	along-side	6
53557	dome-shaped	6
53558	ingrates	6
53559	seeonee	6
53560	dionysia	6
53561	moulder	6
53562	honester	6
53563	sculptures	6
53564	2.0	6
53565	wordscan	6
53566	blackwall	6
53567	pleasant-looking	6
53568	half-uttered	6
53569	craw	6
53570	testiness	6
53571	belled	6
53572	potuit	6
53573	fore-paws	6
53574	telescopic	6
53575	weydon	6
53576	man-thing	6
53577	thoo	6
53578	miration	6
53579	deliciousness	6
53580	manling	6
53581	mild-mannered	6
53582	overstated	6
53583	singe	6
53584	salt-box	6
53585	465	6
53586	mang	6
53587	loonville	6
53588	meeker	6
53589	lifetimes	6
53590	house-surgeon	6
53591	feinting	6
53592	romischen	6
53593	auckland	6
53594	raggedness	6
53595	patalamon	6
53596	treasure-seeking	6
53597	creaks	6
53598	categorically	6
53599	aul	6
53600	sodgers	6
53601	detours	6
53602	teetotaler	6
53603	reaffirmed	6
53604	karait	6
53605	porringer	6
53606	water-wheel	6
53607	sweeper	6
53608	mcgough	6
53609	verba	6
53610	overlapped	6
53611	copper-plate	6
53612	parlor-door	6
53613	futrelle	6
53614	day-school	6
53615	jilkins	6
53616	appa	6
53617	machua	6
53618	humbugged	6
53619	briefer	6
53620	maigre	6
53621	sare	6
53622	galls	6
53623	black-lead	6
53624	purging	6
53625	amir	6
53626	slaughter-houses	6
53627	discretionary	6
53628	ds	6
53629	semi-detached	6
53630	milk-pan	6
53631	snap-shot	6
53632	dolts	6
53633	bezique	6
53634	eiffel	6
53635	596	6
53636	philadelphy	6
53637	unremunerative	6
53638	rescript	6
53639	columella	6
53640	sammel	6
53641	lamp-shade	6
53642	jostles	6
53643	flower-show	6
53644	sopranos	6
53645	heart-ache	6
53646	libanus	6
53647	hazelbridge	6
53648	munn	6
53649	jocko	6
53650	kentuck	6
53651	dead-cart	6
53652	ovington	6
53653	guide-books	6
53654	panegyrists	6
53655	mind-reader	6
53656	picture-making	6
53657	jemmie	6
53658	hirsute	6
53659	self-repression	6
53660	wuzn	6
53661	recharged	6
53662	dowered	6
53663	glimmers	6
53664	maum	6
53665	ferreras	6
53666	notifying	6
53667	gubbins	6
53668	acquainting	6
53669	slated	6
53670	muley	6
53671	bora	6
53672	house-servant	6
53673	sezee	6
53674	scilicet	6
53675	blackin	6
53676	dressin	6
53677	hanc	6
53678	hazing	6
53679	aliment	6
53680	runnel	6
53681	talismans	6
53682	kissin	6
53683	glenn	6
53684	half-laughing	6
53685	hard-hitting	6
53686	slave-dealer	6
53687	neque	6
53688	braidfute	6
53689	freeness	6
53690	censorial	6
53691	manacles	6
53692	marcy	6
53693	harmonised	6
53694	standing-room	6
53695	outdid	6
53696	afterpiece	6
53697	manumission	6
53698	ecclesford	6
53699	pine-woods	6
53700	adamses	6
53701	half-pleased	6
53702	haman	6
53703	birdies	6
53704	geog	6
53705	unrelaxed	6
53706	ramsgate	6
53707	d'ors	6
53708	misdoubting	6
53709	straightaway	6
53710	new-married	6
53711	originators	6
53712	hatch-cover	6
53713	audience-chamber	6
53714	manilla	6
53715	fallentin	6
53716	challow	6
53717	volk	6
53718	whatso	6
53719	hunnewell	6
53720	constrictor	6
53721	campaigner	6
53722	inoperative	6
53723	confection	6
53724	junctures	6
53725	eight-day	6
53726	dition	6
53727	ratcatcher	6
53728	whipper-snapper	6
53729	allhallows	6
53730	goloshes	6
53731	helvoet	6
53732	daft-like	6
53733	pended	6
53734	banjer	6
53735	fledglings	6
53736	diversities	6
53737	hones	6
53738	heedfully	6
53739	breeks	6
53740	tagus	6
53741	unfitting	6
53742	spanners	6
53743	previsions	6
53744	salcy	6
53745	disquietudes	6
53746	ox-carts	6
53747	lente	6
53748	ligovskis	6
53749	aides-de-camp	6
53750	redd	6
53751	kindheart	6
53752	shoeless	6
53753	liegeman	6
53754	overarching	6
53755	quired	6
53756	wantit	6
53757	sconce	6
53758	love-token	6
53759	dolph	6
53760	earraid	6
53761	rearguard	6
53762	hickory-nut	6
53763	passion-flower	6
53764	remarriage	6
53765	antigone	6
53766	muddling	6
53767	denner	6
53768	tester	6
53769	mud-bank	6
53770	oder	6
53771	quean	6
53772	molecule	6
53773	quashy	6
53774	ithers	6
53775	aboot	6
53776	half-drowned	6
53777	rudkus	6
53778	swat	6
53779	worshipers	6
53780	fre	6
53781	foppery	6
53782	trainin	6
53783	spak	6
53784	gilpin	6
53785	presumptions	6
53786	evanescence	6
53787	vernoil	6
53788	banque	6
53789	writing-paper	6
53790	maitter	6
53791	ans	6
53792	inscrip	6
53793	versation	6
53794	serpent-like	6
53795	transfix	6
53796	deteckertiff	6
53797	arnett	6
53798	bivouacked	6
53799	velour	6
53800	carnelian	6
53801	rous	6
53802	hummels	6
53803	vife	6
53804	enthuse	6
53805	statu	6
53806	ava	6
53807	undecidedly	6
53808	smoldered	6
53809	splotched	6
53810	stern-looking	6
53811	sombreros	6
53812	concerting	6
53813	dinin	6
53814	underling	6
53815	wapshot	6
53816	deductive	6
53817	pentlands	6
53818	shootings	6
53819	pleasingly	6
53820	1794	6
53821	home-sickness	6
53822	populist	6
53823	tirelessly	6
53824	snow-drifts	6
53825	hopton	6
53826	learnedly	6
53827	melford	6
53828	sistine	6
53829	rebuffed	6
53830	symbolical	6
53831	jades	6
53832	broadsides	6
53833	palfour	6
53834	duncansby	6
53835	engro	6
53836	bogles	6
53837	davit	6
53838	tontlawald	6
53839	ehstnische	6
53840	husban	6
53841	damping	6
53842	crinkles	6
53843	vivifying	6
53844	chidden	6
53845	patronymic	6
53846	incommode	6
53847	base-ball	6
53848	inflames	6
53849	life-lines	6
53850	irrigated	6
53851	adorer	6
53852	drabbed	6
53853	clachan	6
53854	gesturing	6
53855	juggal	6
53856	flyleaf	6
53857	horrify	6
53858	altai	6
53859	wood-road	6
53860	xxii.	6
53861	pilfered	6
53862	whaleboat	6
53863	linnhe	6
53864	sedgwick	6
53865	trafficking	6
53866	581	6
53867	ardshiel	6
53868	bligh	6
53869	impoverish	6
53870	revolver-shots	6
53871	periwinkle	6
53872	slingsby	6
53873	crotchet	6
53874	toast-master	6
53875	laigh	6
53876	odysseus	6
53877	guffawed	6
53878	pakomovna	6
53879	whatten	6
53880	declensions	6
53881	ill-considered	6
53882	dubs	6
53883	duellists	6
53884	fettle	6
53885	dundas	6
53886	gloveless	6
53887	cyse	6
53888	wisk	6
53889	postchaise	6
53890	purloin	6
53891	favoritism	6
53892	unfits	6
53893	inescapable	6
53894	vinum	6
53895	bokay	6
53896	crackings	6
53897	gunshots	6
53898	grand-duke	6
53899	fifty-fifth	6
53900	commiserate	6
53901	effulgent	6
53902	brudenel	6
53903	whole-heartedly	6
53904	tum-too	6
53905	machiavelli	6
53906	green-coated	6
53907	demoralize	6
53908	searchlights	6
53909	work-people	6
53910	flat-chested	6
53911	pugilism	6
53912	noddle	6
53913	gauthier	6
53914	morfydd	6
53915	repined	6
53916	silesia	6
53917	sity	6
53918	globe-trotter	6
53919	cowherd	6
53920	ottershaw	6
53921	mud-stained	6
53922	overworking	6
53923	officered	6
53924	anima	6
53925	blue-white	6
53926	guthrum	6
53927	boy-king	6
53928	blackmailers	6
53929	window-bench	6
53930	carm	6
53931	duteous	6
53932	791	6
53933	opacity	6
53934	egoists	6
53935	viri	6
53936	crudeness	6
53937	ripest	6
53938	overpassed	6
53939	froom	6
53940	longinus	6
53941	crisping	6
53942	watertoast	6
53943	stair-case	6
53944	taraska	6
53945	censors	6
53946	pearling	6
53947	noblewoman	6
53948	leffler	6
53949	unwrinkled	6
53950	poplin	6
53951	holy-day	6
53952	simeonovitch	6
53953	bespeaking	6
53954	pronouncement	6
53955	unforgiven	6
53956	tenez	6
53957	eben	6
53958	pu	6
53959	falaise	6
53960	propel	6
53961	killdeers	6
53962	chewing-gum	6
53963	linen-drapers	6
53964	lightens	6
53965	propounding	6
53966	shiner	6
53967	pinkness	6
53968	false-hearted	6
53969	remounting	6
53970	blowsy	6
53971	kopy-keck	6
53972	ludlow	6
53973	warwickshire	6
53974	manchuria	6
53975	barrie	6
53976	haymow	6
53977	by-roads	6
53978	suitability	6
53979	carriage-wheels	6
53980	unconscionably	6
53981	inertly	6
53982	fourpenny	6
53983	fire-lit	6
53984	anglesea	6
53985	mannish	6
53986	illustriousness	6
53987	antonius	6
53988	mail-order	6
53989	fisk	6
53990	unravelling	6
53991	over-fed	6
53992	witted	6
53993	elbourn	6
53994	court-yards	6
53995	dolorez	6
53996	nine-and-twenty	6
53997	rickham	6
53998	dufarge	6
53999	abracadabra	6
54000	outfitter	6
54001	18,000	6
54002	vorversk	6
54003	pomerania	6
54004	quaestors	6
54005	agincourt	6
54006	crofty	6
54007	crook-backed	6
54008	high-bridged	6
54009	vapoury	6
54010	schoolgirls	6
54011	blabbed	6
54012	seeped	6
54013	sevenoaks	6
54014	thirsts	6
54015	sofa-corner	6
54016	retake	6
54017	father-in	6
54018	crustacea	6
54019	inopportunely	6
54020	rolling-pin	6
54021	idealization	6
54022	vistula	6
54023	window-glass	6
54024	oozy	6
54025	serape	6
54026	blackleg	6
54027	juggled	6
54028	suspender	6
54029	bukett	6
54030	geysers	6
54031	gar.	6
54032	federated	6
54033	byronic	6
54034	excitability	6
54035	fish-like	6
54036	714	6
54037	dearness	6
54038	belik	6
54039	sea-dog	6
54040	cheapening	6
54041	torpidity	6
54042	walley	6
54043	carronades	6
54044	micheldene	6
54045	boulanger	6
54046	warbeck	6
54047	britishers	6
54048	patroon	6
54049	quelala	6
54050	kroomen	6
54051	play-fellows	6
54052	lubricator	6
54053	tale-bearer	6
54054	iguanodons	6
54055	tongued	6
54056	doctrinal	6
54057	stair-rail	6
54058	treasure-hunters	6
54059	bode	6
54060	piller	6
54061	wymondham	6
54062	milieu	6
54063	wastebasket	6
54064	grandison	6
54065	locorum	6
54066	forty-fourth	6
54067	declivities	6
54068	half-sheet	6
54069	skittle	6
54070	head-gardener	6
54071	majolaine	6
54072	balbus	6
54073	curupuri	6
54074	wood-pigeons	6
54075	scarf-pin	6
54076	salesgirl	6
54077	bullamy	6
54078	preeminent	6
54079	unplaned	6
54080	disconcertingly	6
54081	west-end	6
54082	wicious	6
54083	gelatinous	6
54084	strop	6
54085	incomprehension	6
54086	head-shake	6
54087	wellands	6
54088	chimbley	6
54089	sabinus	6
54090	sweedlepipes	6
54091	dress-making	6
54092	pressman	6
54093	bombshell	6
54094	festered	6
54095	parlour-door	6
54096	cross-beams	6
54097	cuisine	6
54098	newlands	6
54099	unchangingly	6
54100	loci	6
54101	staggerer	6
54102	greyly	6
54103	serving-maid	6
54104	tree-ferns	6
54105	glaisher	6
54106	wood-smoke	6
54107	goggle-eyes	6
54108	house-keeping	6
54109	inoculated	6
54110	gauds	6
54111	impassivity	6
54112	sword-stick	6
54113	satrap	6
54114	rose-colour	6
54115	orange-trees	6
54116	dawdled	6
54117	familiares	6
54118	prevarication	6
54119	slicked	6
54120	expelling	6
54121	sarse	6
54122	sunderland	6
54123	constat	6
54124	hunks	6
54125	jined	6
54126	35,000	6
54127	spoliation	6
54128	prefix	6
54129	polypi	6
54130	bestirring	6
54131	inn-door	6
54132	canisters	6
54133	coaly	6
54134	finger-post	6
54135	buttoned-up	6
54136	bloxham	6
54137	ecbatana	6
54138	long-deferred	6
54139	heralding	6
54140	disqualification	6
54141	trounce	6
54142	blood-relations	6
54143	obscurities	6
54144	half-inch	6
54145	hundredweight	6
54146	pensioned	6
54147	well-set	6
54148	strook	6
54149	disagreeables	6
54150	scrawls	6
54151	zen	6
54152	unrecognisable	6
54153	air-ships	6
54154	dakin	6
54155	respectin	6
54156	cotten	6
54157	unmasking	6
54158	unrefined	6
54159	dear-bought	6
54160	sedan-chair	6
54161	terminal	6
54162	dastards	6
54163	school-fellow	6
54164	calashes	6
54165	organiser	6
54166	molehill	6
54167	forest-clad	6
54168	booteraidge	6
54169	oculis	6
54170	theorized	6
54171	wagabond	6
54172	dangerfield	6
54173	clomb	6
54174	br	6
54175	shaftesbury	6
54176	membered	6
54177	gothofred	6
54178	upholds	6
54179	shop-boy	6
54180	man-animal	6
54181	fergit	6
54182	kloo-kooch	6
54183	curtness	6
54184	zany	6
54185	lappets	6
54186	drumble	6
54187	papery	6
54188	trounced	6
54189	refracted	6
54190	bulbous	6
54191	inventoried	6
54192	dadds	6
54193	flaxen-bearded	6
54194	rendition	6
54195	garret-window	6
54196	bridgewater	6
54197	crespo	6
54198	semi-transparent	6
54199	brashears	6
54200	misconceive	6
54201	pompeianus	6
54202	araby	6
54203	cannonading	6
54204	redressed	6
54205	undersigned	6
54206	800,000	6
54207	surveyor-general	6
54208	planisphere	6
54209	sophomores	6
54210	pixie	6
54211	flops	6
54212	high-flung	6
54213	zo	6
54214	milk-boy	6
54215	pigment	6
54216	mascot	6
54217	lichtenstein	6
54218	penistone	6
54219	reborn	6
54220	center-table	6
54221	watt	6
54222	store-rooms	6
54223	muggy	6
54224	hafed	6
54225	disbursed	6
54226	latt	6
54227	taime	6
54228	cumry	6
54229	beulah	6
54230	degradations	6
54231	conforms	6
54232	trautman	6
54233	tonsils	6
54234	incompetency	6
54235	arabesques	6
54236	knaws	6
54237	earache	6
54238	fellow-partner	6
54239	cavalleria	6
54240	elth	6
54241	hypercritical	6
54242	knitting-needles	6
54243	decry	6
54244	drooled	6
54245	capriciousness	6
54246	inveigling	6
54247	perverting	6
54248	embellishments	6
54249	condolences	6
54250	plating	6
54251	piker	6
54252	self-inflicted	6
54253	1/2	6
54254	first-hand	6
54255	neck-cloth	6
54256	office-door	6
54257	college-bred	6
54258	728	6
54259	airiness	6
54260	antediluvian	6
54261	magian	6
54262	867	6
54263	forty-first	6
54264	huatzin	6
54265	indivisible	6
54266	newel	6
54267	sulpice	6
54268	lleidyr	6
54269	memorandums	6
54270	alte	6
54271	funereally	6
54272	year-old	6
54273	alumni	6
54274	tyrannise	6
54275	up-train	6
54276	irascibility	6
54277	sidings	6
54278	sour-us	6
54279	gladdening	6
54280	wured	6
54281	waterspouts	6
54282	madoc	6
54283	romney	6
54284	pigeon-pie	6
54285	speculum	6
54286	washtub	6
54287	pistyll	6
54288	lombarda	6
54289	juliani	6
54290	takings	6
54291	iawn	6
54292	unfriendliness	6
54293	charlatans	6
54294	pug-dog	6
54295	notables	6
54296	giardiniera	6
54297	house-warming	6
54298	lags	6
54299	tafarn	6
54300	1250	6
54301	lombroso	6
54302	olympics	6
54303	modii	6
54304	uvas	6
54305	urbi	6
54306	ticket-of-leave	6
54307	fectly	6
54308	episcopalian	6
54309	piselli	6
54310	incisively	6
54311	acknowledgements	6
54312	roeder	6
54313	wynn	6
54314	boneddig	6
54315	yan	6
54316	perigo	6
54317	wureld	6
54318	piccante	6
54319	broughams	6
54320	teton	6
54321	pinon	6
54322	sele	6
54323	sugo	6
54324	cachalot	6
54325	errand-boy	6
54326	gentlemanliness	6
54327	frittura	6
54328	sharers	6
54329	testaments	6
54330	long-established	6
54331	nounced	6
54332	eagert	6
54333	phenomenally	6
54334	principum	6
54335	llansanfraid	6
54336	rodents	6
54337	procul	6
54338	alexandrians	6
54339	corrie	6
54340	whalers	6
54341	myn	6
54342	wields	6
54343	maximilian	6
54344	desertness	6
54345	paiute	6
54346	lingue	6
54347	erty	6
54348	shaving-water	6
54349	familiarised	6
54350	weather-glasses	6
54351	gough	6
54352	hardhearted	6
54353	heavy-headed	6
54354	carrhae	6
54355	plankway	6
54356	gestra	6
54357	denbigh	6
54358	magellan	6
54359	curig	6
54360	capricorn	6
54361	rabelais	6
54362	dostna	6
54363	indorsement	6
54364	silvestre	6
54365	lepre	6
54366	partaker	6
54367	school-books	6
54368	laves	6
54369	perro	6
54370	khorasan	6
54371	therese	6
54372	wunna	6
54373	rosseter	6
54374	mys	6
54375	castell	6
54376	fourier	6
54377	cultivator	6
54378	503	6
54379	black-letter	6
54380	saracenic	6
54381	1339	6
54382	ceiled	6
54383	tusk	6
54384	saint-cloud	6
54385	cudgelling	6
54386	its-name	6
54387	treddleston	6
54388	arenig	6
54389	squints	6
54390	seleucus	6
54391	cacique	6
54392	council-lodge	6
54393	cook-shop	6
54394	babylonians	6
54395	disputations	6
54396	medes	6
54397	white-bear	6
54398	re-enacted	6
54399	borghese	6
54400	bro	6
54401	garden-path	6
54402	frailness	6
54403	gadarn	6
54404	lagniappe	6
54405	pontchartrain	6
54406	pollis	6
54407	mawddwy	6
54408	cremated	6
54409	hesdin	6
54410	conflicted	6
54411	shabbiest	6
54412	macedoine	6
54413	patate	6
54414	commiserated	6
54415	buffetings	6
54416	tartufi	6
54417	tagliarelle	6
54418	aver	6
54419	unlikeness	6
54420	querulousness	6
54421	ecco	6
54422	tat-tat	6
54423	daw	6
54424	condiments	6
54425	advantaged	6
54426	hugest	6
54427	uproot	6
54428	undiscerning	6
54429	jena	6
54430	falters	6
54431	warranty	6
54432	morfudd	6
54433	fraternized	6
54434	627	6
54435	quenelles	6
54436	milites	6
54437	copy-books	6
54438	badgering	6
54439	tarries	6
54440	sein	6
54441	choker	6
54442	wakin	6
54443	pedlers	6
54444	weekdays	6
54445	fifteen-sou	6
54446	fendigaid	6
54447	odes	6
54448	inartistic	6
54449	mattocks	6
54450	persas	6
54451	leadsmen	6
54452	half-score	6
54453	leeks	6
54454	venery	6
54455	tiling	6
54456	timber-yards	6
54457	steamboatman	6
