8159	44
0	ROOT
1	advcl
2	dep
3	cc
4	conj
5	poss
6	nn
7	prep
8	pobj
9	det
10	amod
11	nsubj
12	vmod
13	dobj
14	num
15	cop
16	tmod
17	parataxis
18	nsubjpass
19	auxpass
20	xcomp
21	rcmod
22	ccomp
23	possessive
24	advmod
25	aux
26	expl
27	mark
28	appos
29	neg
30	prt
31	discourse
32	pcomp
33	quantmod
34	number
35	npadvmod
36	csubj
37	iobj
38	predet
39	acomp
40	preconj
41	mwe
42	csubjpass
43	punct
4935	recital	4
4936	devised	4
4937	insects	4
4938	conviction	4
4939	consciousness	4
4940	ranks	4
4941	saving	4
4942	economy	4
4943	reckless	4
4944	speechless	4
4945	spectacle	4
4946	untamed	4
4947	leaf	4
4948	sobs	4
4949	screaming	4
4950	fright	4
4951	cheaper	4
4952	tires	4
4953	panted	4
4954	passes	4
4955	upsetting	4
4956	unclouded	4
4957	disguise	4
4958	strolled	4
4959	preparing	4
4960	delmonico	4
4961	billy	4
4962	baggage	4
4963	twisted	4
4964	philosopher	4
4965	degree	4
4966	fondness	4
4967	select	4
4968	struggles	4
4969	gleamed	4
4970	riders	4
4971	chattering	4
4972	extreme	4
4973	castle	4
4974	modest	4
4975	quit	4
4976	authorities	4
4977	enterprises	4
4978	idler	4
4979	exit	4
4980	xxv	4
4981	silenceo	4
4982	sunflowers	4
4983	slope	4
4984	losses	4
4985	charmingly	4
4986	acquaintances	4
4987	sympathize	4
4988	flourish	4
4989	shower	4
4990	discussion	4
4991	far-reaching	4
4992	dogs	4
4993	application	4
4994	determination	4
4995	grip	4
4996	novelty	4
4997	manager	4
4998	specks	4
4999	dominated	4
5000	june	4
5001	unworthy	4
5002	situated	4
5003	largest	4
5004	ideal	4
5005	improved	4
5006	cleverly	4
5007	bein	4
5008	dumped	4
5009	bare	4
5010	errands	4
5011	hereford	4
5012	president	4
5013	ashore	4
5014	representative	4
5015	illustration	4
5016	tilden	4
5017	mornin	4
5018	longitude	4
5019	rifle	4
5020	landed	4
5021	gasp	4
5022	crisp	4
5023	observations	4
5024	feat	4
5025	temporary	4
5026	vigorously	4
5027	anarchy	4
5028	caress	4
5029	unsteadily	4
5030	superbly	4
5031	crowded	4
5032	fearfully	4
5033	meekly	4
5034	notions	4
5035	professions	4
5036	flesh	4
5037	sour	4
5038	misunderstood	4
5039	stump	4
5040	remarks	4
5041	rumors	4
5042	rapt	4
5043	distress	4
5044	consequences	4
5045	inquiries	4
5046	endurance	4
5047	commands	4
5048	rapturously	4
5049	illness	4
5050	clo'es	4
5051	ahem	4
5052	tallest	4
5053	soup	4
5054	slaves	4
5055	sunset	4
5056	quivering	4
5057	flame	4
5058	comin	4
5059	leisurely	4
5060	alas	4
5061	fairyland	4
5062	reminder	4
5063	loveliness	4
5064	graciously	4
5065	choosing	4
5066	teasing	4
5067	disdainfully	4
5068	feather	4
5069	industry	4
5070	guns	4
5071	wonderingly	4
5072	clambered	4
5073	derisive	4
5074	dreamily	4
5075	elaborate	4
5076	basis	3
5077	monkeys	3
5078	sickness	3
5079	winged	3
5080	enchanted	3
5081	anticipated	3
5082	long-drawn	3
5083	estimation	3
5084	mechanics	3
5085	evaded	3
5086	sinister	3
5087	alighted	3
5088	bye	3
5089	dish	3
5090	sown	3
5091	stupidity	3
5092	unmistakable	3
5093	mortal	3
5094	spell	3
5095	mountain-top	3
5096	feverishly	3
5097	fortunes	3
5098	plucked	3
5099	title	3
5100	packing	3
5101	columns	3
5102	bunk	3
5103	latitude	3
5104	center-table	3
5105	reminds	3
5106	lion	3
5107	muttering	3
5108	coating	3
5109	cushion	3
5110	viciously	3
5111	avail	3
5112	exhausted	3
5113	shipwrecked	3
5114	white-faced	3
5115	sheets	3
5116	decorations	3
5117	dome	3
5118	purples	3
5119	pressed	3
5120	tightened	3
5121	cultivate	3
5122	profoundly	3
5123	stuffs	3
5124	cliffs	3
5125	mountain-side	3
5126	puzzles	3
5127	noisily	3
5128	arena	3
5129	suspicions	3
5130	gigantic	3
5131	neared	3
5132	senator	3
5133	answers	3
5134	improper	3
5135	throng	3
5136	careening	3
5137	discords	3
5138	etc.	3
5139	curling	3
5140	sundown	3
5141	slyly	3
5142	enduring	3
5143	tonneau	3
5144	prosperity	3
5145	rightfully	3
5146	muddy	3
5147	variety	3
5148	carelessness	3
5149	glistening	3
5150	tails	3
5151	hypocrisy	3
5152	accumulated	3
5153	son-in-law	3
5154	bronzed	3
5155	stoutly	3
5156	button-hole	3
5157	fumbling	3
5158	ordained	3
5159	produce	3
5160	structure	3
5161	strictly	3
5162	school-house	3
5163	altered	3
5164	dismal	3
5165	presentable	3
5166	bidding	3
5167	melancholy	3
5168	tailor	3
5169	kansas	3
5170	prudence	3
5171	greedy	3
5172	pail	3
5173	burdens	3
5174	palm	3
5175	tethered	3
5176	gold-piece	3
5177	ten-dollar	3
5178	loaded	3
5179	stupidly	3
5180	reproachfully	3
5181	revived	3
5182	pronounce	3
5183	unhesitating	3
5184	reins	3
5185	mothers	3
5186	dream	3
5187	enlighten	3
5188	indications	3
5189	puns	3
5190	captivity	3
5191	foresee	3
5192	existed	3
5193	devotion	3
5194	discomfiture	3
5195	darker	3
5196	splash	3
5197	clinging	3
5198	obligations	3
5199	collar	3
5200	hovered	3
5201	stampede	3
5202	deception	3
5203	suggesting	3
5204	fiddles	3
5205	lads	3
5206	ungodly	3
5207	agitator	3
5208	reddened	3
5209	judgeship	3
5210	settings	3
5211	signals	3
5212	veritable	3
5213	taller	3
5214	treason	3
5215	programme	3
5216	panic	3
5217	naming	3
5218	jog	3
5219	dunes	3
5220	horseback	3
5221	jig	3
5222	babcock	3
5223	ripple	3
5224	strove	3
5225	entrances	3
5226	nicer	3
5227	lawful	3
5228	cane	3
5229	admirable	3
5230	challenged	3
5231	self-conscious	3
5232	critical	3
5233	gowns	3
5234	buried	3
5235	coins	3
5236	pots	3
5237	disciplined	3
5238	manages	3
5239	corridor	3
5240	clamorous	3
5241	fatigue	3
5242	striving	3
5243	sprinkled	3
5244	dose	3
5245	catholic	3
5246	mist	3
5247	wholesome	3
5248	repress	3
5249	identify	3
5250	mantle-piece	3
5251	corrupt	3
5252	rug	3
5253	impaled	3
5254	dissolved	3
5255	quoits	3
5256	antlers	3
5257	moths	3
5258	treasure-hunters	3
5259	posts	3
5260	rescued	3
5261	pretext	3
5262	rubbish	3
5263	wiping	3
5264	confirmation	3
5265	stocks	3
5266	prospering	3
5267	red-haired	3
5268	folds	3
5269	pen	3
5270	unions	3
5271	interference	3
5272	royalty	3
5273	restful	3
5274	clenched	3
5275	sobbed	3
5276	restrained	3
5277	oppressive	3
5278	artificial	3
5279	existing	3
5280	inquiringly	3
5281	inquiring	3
5282	sagging	3
5283	opportunities	3
5284	penetrating	3
5285	couple	3
5286	executive	3
5287	embroidered	3
5288	talent	3
5289	centuries	3
5290	esteem	3
5291	headlong	3
5292	welcomed	3
5293	clad	3
5294	carries	3
5295	midnight	3
5296	gifts	3
5297	correctly	3
5298	faction	3
5299	voyagers	3
5300	revolutionary	3
5301	austin	3
5302	founded	3
5303	carpet	3
5304	furnish	3
5305	beaming	3
5306	pioneer	3
5307	deserts	3
5308	worldly	3
5309	ceremony	3
5310	attained	3
5311	exploded	3
5312	reads	3
5313	padded	3
5314	scrawl	3
5315	painting	3
5316	rudely	3
5317	pacing	3
5318	imagines	3
5319	specific	3
5320	diff	3
5321	customary	3
5322	religion	3
5323	moneyed	3
5324	policy	3
5325	impressively	3
5326	scientific	3
5327	equals	3
5328	somewheres	3
5329	blankly	3
5330	certainty	3
5331	exploiting	3
5332	charted	3
5333	thinkin	3
5334	towns	3
5335	sherman	3
5336	customs	3
5337	enterprise	3
5338	sot	3
5339	slick	3
5340	immediate	3
5341	likewise	3
5342	swords	3
5343	amounts	3
5344	patronizingly	3
5345	announce	3
5346	deference	3
5347	guests	3
5348	procession	3
5349	cargo	3
5350	kicked	3
5351	montany	3
5352	nigh	3
5353	aflame	3
5354	rousing	3
5355	dimly	3
5356	harness	3
5357	dobson	3
5358	exploiters	3
5359	objections	3
5360	discovering	3
5361	diffident	3
5362	greet	3
5363	plead	3
5364	impending	3
5365	preaching	3
5366	minor	3
5367	agreement	3
5368	tents	3
5369	inspecting	3
5370	mission	3
5371	despairingly	3
5372	neighbor	3
5373	sliding	3
5374	delightfully	3
5375	apology	3
5376	interfered	3
5377	background	3
5378	quizzical	3
5379	windlasses	3
5380	license	3
5381	tribute	3
5382	allure	3
5383	blessed	3
5384	mirror	3
5385	adjustments	3
5386	trickery	3
5387	devote	3
5388	blustered	3
5389	timidly	3
5390	taxpayers	3
5391	measure	3
5392	slid	3
5393	peaceably	3
5394	prosecutor	3
5395	ruling	3
5396	mischievously	3
5397	wiggle	3
5398	duck	3
5399	opposing	3
5400	honor	3
5401	hammer	3
5402	resentment	3
5403	scanned	3
5404	accompanying	3
5405	fare	3
5406	serving	3
5407	withstand	3
5408	meditated	3
5409	bundles	3
5410	hum	3
5411	grant	3
5412	straightway	3
5413	roadway	3
5414	natured	3
5415	adjusted	3
5416	vest	3
5417	longings	3
5418	glee	3
5419	forcing	3
5420	helena	3
5421	prospered	3
5422	vermont	3
5423	fluttered	3
5424	twentieth	3
5425	retain	3
5426	whistle	3
5427	limb	3
5428	pansy-bed	3
5429	liberally	3
5430	injustice	3
5431	get-up	3
5432	presumed	3
5433	appearances	3
5434	annoy	3
5435	clock	3
5436	congenial	3
5437	awe	3
5438	florence	3
5439	inner	3
5440	fuss	3
5441	energetic	3
5442	tradition	3
5443	irritated	3
5444	simplest	3
5445	obstinate	3
5446	peered	3
5447	cord	3
5448	patted	3
5449	madison	3
5450	consolation	3
5451	discourage	3
5452	unchanged	3
5453	weaken	3
5454	realizes	3
5455	self-indulgent	3
5456	persistence	3
5457	activities	3
5458	politeness	3
5459	abandonment	3
5460	foolishly	3
5461	ridicule	3
5462	formerly	3
5463	trailed	3
5464	unruffled	3
5465	intelligently	3
5466	railways	3
5467	tranquilly	3
5468	coldness	3
5469	level-headed	3
5470	irony	3
5471	tact	3
5472	ignoring	3
5473	inferior	3
5474	shelves	3
5475	holiday	3
5476	drum	3
5477	portrait	3
5478	tendered	3
5479	helps	3
5480	oats	3
5481	uncomprehending	3
5482	horrified	3
5483	observer	3
5484	normal	3
5485	stuck	3
5486	deceiving	3
5487	eyeing	3
5488	reproach	3
5489	disgusting	3
5490	breathlessly	3
5491	steered	3
5492	shells	3
5493	crabs	3
5494	jointed	3
5495	lobsters	3
5496	artfulness	3
5497	abuse	3
5498	posed	3
5499	needless	3
5500	scratch	3
5501	coverlet	3
5502	shopping	3
5503	rap	3
5504	quadlings	3
5505	piles	3
5506	fishes	3
5507	coal	3
5508	supremely	3
5509	joyous	3
5510	polls	3
5511	nervousness	3
5512	v	3
5513	sly	3
5514	settles	3
5515	rouse	3
5516	numerous	3
5517	appealing	3
5518	figured	3
5519	pouring	3
5520	tumble	3
5521	papa	3
5522	render	3
5523	attraction	3
5524	impertinent	3
5525	hints	3
5526	stationary	3
5527	smiles	3
5528	adoring	3
5529	cloth	3
5530	indication	3
5531	theoretical	3
5532	standpoint	3
5533	occupy	3
5534	circular	3
5535	stages	3
5536	sixth	3
5537	vapor	3
5538	magnet	3
5539	unlucky	3
5540	awhile	3
5541	fame	3
5542	renewed	3
5543	eighth	3
5544	device	3
5545	deepest	3
5546	miseducated	3
5547	foul	3
5548	gasping	3
5549	toppled	3
5550	screw	3
5551	heavier	3
5552	inert	3
5553	curly-headed	3
5554	considerably	3
5555	dazzled	3
5556	wardrobe	3
5557	outcome	3
5558	profits	3
5559	peg	3
5560	parting	3
5561	stall	3
5562	handy	3
5563	lungs	3
5564	secluded	3
5565	barton	3
5566	impelled	3
5567	fluttering	3
5568	argument	3
5569	bluntly	3
5570	pump	3
5571	pumpkinheaded	3
5572	comical	3
5573	expanded	3
5574	thrusting	3
5575	sentimental	3
5576	complacent	3
5577	successor	3
5578	pang	3
5579	flushing	3
5580	environment	3
5581	elder	3
5582	brutalities	3
5583	baked	3
5584	whereby	3
5585	undertone	3
5586	donkey	3
5587	indianapolis	3
5588	professes	3
5589	flooded	3
5590	money-making	3
5591	weighing	3
5592	hamper	3
5593	compartments	3
5594	occurrence	3
5595	payment	3
5596	coaxing	3
5597	saloons	3
5598	package	3
5599	differ	3
5600	thinker	3
5601	sugar	3
5602	myriads	3
5603	falsehood	3
5604	testify	3
5605	aisle	3
5606	batteries	3
5607	preceding	3
5608	emphatic	3
5609	pew	3
5610	instruments	3
5611	herbs	3
5612	cough	3
5613	domain	3
5614	hoed	3
5615	powders	3
5616	experiences	3
5617	questioner	3
5618	abolish	3
5619	jointly	3
5620	oneself	3
5621	nearing	3
5622	tremendously	3
5623	snug	3
5624	reef	3
5625	opposition	3
5626	coral	3
5627	inciting	3
5628	flagrant	3
5629	brazil	3
5630	curve	3
5631	innocently	3
5632	whipped	3
5633	cleverness	3
5634	launching	3
5635	aristocrats	3
5636	pawn	3
5637	jaunty	3
5638	outset	3
5639	triumphant	3
5640	kinder	3
5641	restraining	3
5642	remonstrance	3
5643	haughtily	3
5644	poured	3
5645	schooled	3
5646	scratched	3
5647	offers	3
5648	improvement	3
5649	attach	3
5650	vines	3
5651	trailing	3
5652	assent	3
5653	involve	3
5654	contrition	3
5655	hunting	3
5656	insolent	3
5657	grumbled	3
5658	tenderness	3
5659	quaint	3
5660	incomprehensible	3
5661	rabbit	3
5662	trimmed	3
5663	manufacture	3
5664	dislike	3
5665	rabbits	3
5666	legitimate	3
5667	heartless	3
5668	conceived	3
5669	rascally	3
5670	disagreeably	3
5671	mapped	3
5672	purely	3
5673	propeller	3
5674	screened	3
5675	hampered	3
5676	legally	3
5677	morally	3
5678	association	3
5679	winds	3
5680	respects	3
5681	voting	3
5682	tyranny	3
5683	shrivelled	3
5684	ascended	3
5685	meagre	3
5686	digestion	3
5687	insincere	3
5688	phenomenon	3
5689	dig	3
5690	leetle	3
5691	leather	3
5692	drearily	3
5693	corn-fields	3
5694	competitors	3
5695	pot	3
5696	patch	3
5697	unpleasantly	3
5698	cats	3
5699	blackin	3
5700	mare	3
5701	manuscript	3
5702	creeping	3
5703	supplemented	3
5704	indulging	3
5705	feelin	3
5706	prompt	3
5707	gillikin	3
5708	reared	3
5709	generation	3
5710	paragraph	3
5711	evenly	3
5712	jeered	3
5713	require	3
5714	apprehend	3
5715	surveying	3
5716	classical	3
5717	tripped	3
5718	delayed	3
5719	salesman	3
5720	solitude	3
5721	unlovely	3
5722	forlorn	3
5723	repulsive	3
5724	detained	3
5725	219	3
5726	shanty	3
5727	tenacity	3
5728	stead	3
5729	port	3
5730	bitter	3
5731	lit	3
5732	partially	3
5733	promotion	3
5734	volunteered	3
5735	plucks	3
5736	fancying	3
5737	169	3
5738	handwriting	3
5739	decisions	3
5740	knowed	3
5741	irish	3
5742	tryin	3
5743	concentrate	3
5744	sunsets	3
5745	e.	3
5746	windsor	3
5747	exalted	3
5748	partner	3
5749	touches	3
5750	feller	3
5751	muzzle	3
5752	watchers	3
5753	decidedly	3
5754	provide	3
5755	shoved	3
5756	heel	3
5757	pickpockets	3
5758	weapon	3
5759	grade	3
5760	firing	3
5761	15	3
5762	repairs	3
5763	seacoast	3
5764	climax	3
5765	strangers	3
5766	unruly	3
5767	unscrupulous	3
5768	bothered	3
5769	granite	3
5770	charms	3
5771	patsy	3
5772	unhesitatingly	3
5773	mute	3
5774	directing	3
5775	skip	3
5776	1904	3
5777	slower	3
5778	fog	3
5779	loosely	3
5780	celtic	3
5781	shady	3
5782	humored	3
5783	fleecy	3
5784	tastes	3
5785	sub	3
5786	beauteous	3
5787	animated	3
5788	marine	3
5789	judicial	3
5790	prettily	3
5791	inquisitive	3
5792	craved	3
5793	apple	3
5794	capitol	3
5795	beauties	3
5796	calculate	3
5797	anticipate	3
5798	racing	3
5799	dynamo	3
5800	efficient	3
5801	preachers	3
5802	chambers	3
5803	depart	3
5804	tend	3
5805	respectabilities	3
5806	prospective	3
5807	influential	3
5808	supreme	3
5809	lace	3
5810	exchange	3
5811	veteran	3
5812	clew	3
5813	file	3
5814	confronted	3
5815	suite	3
5816	century	3
5817	player	3
5818	gold-laced	3
5819	resistance	3
5820	persistently	3
5821	radicals	3
5822	regardless	3
5823	warships	3
5824	homes	3
5825	plaid	3
5826	accordingly	3
5827	clubs	3
5828	chanted	3
5829	sherlock	3
5830	callin	3
5831	submitted	3
5832	ballet	3
5833	disregard	3
5834	plotting	3
5835	grandson	3
5836	stradivarius	3
5837	constrained	3
5838	blacking	3
5839	calmness	3
5840	garb	3
5841	misery	3
5842	reader	3
5843	stinging	3
5844	organize	3
5845	fence	3
5846	reckoned	3
5847	characteristic	3
5848	household	3
5849	volumes	3
5850	soothed	3
5851	soiled	3
5852	spared	3
5853	nation	3
5854	clattering	3
5855	wailed	3
5856	skipped	3
5857	confiscate	3
5858	origin	3
5859	doggery	3
5860	appraise	3
5861	maiden	3
5862	lane	3
5863	prow	3
5864	securing	3
5865	christmas	3
5866	adjudged	3
5867	ginger	3
5868	curled	3
5869	hence	3
5870	mortification	3
5871	pear-tree	3
5872	prey	3
5873	undertake	3
5874	cheating	3
5875	brazen	3
5876	campaigning	3
5877	quadrupled	3
5878	shifting	3
5879	9	3
5880	george	3
5881	conference	3
5882	indefinable	3
5883	bolder	3
5884	ink	3
5885	awning	3
5886	leads	3
5887	suffered	3
5888	halloween	3
5889	wounds	3
5890	repay	3
5891	sufficiently	3
5892	lanterns	3
5893	needles	3
5894	crops	3
5895	sewed	3
5896	semblance	3
5897	library	3
5898	humiliating	3
5899	july	3
5900	spurt	3
5901	entertained	3
5902	striped	3
5903	kiss	3
5904	friendliness	3
5905	rebuked	3
5906	fantastic	3
5907	tactics	3
5908	meadow	3
5909	latest	3
5910	sick-room	3
5911	creeps	3
5912	transport	3
5913	nassau	3
5914	storms	3
5915	self-consciousness	3
5916	stature	3
5917	apron	3
5918	intensity	3
5919	wider	3
5920	howling	3
5921	placing	3
5922	drag	3
5923	intrusion	3
5924	crisis	3
5925	poll	3
5926	despite	3
5927	drummer	3
5928	purchase	3
5929	confiding	3
5930	aeroplane	3
5931	wrinkled	3
5932	surmise	3
5933	blast	3
5934	charitable	3
5935	tops	3
5936	anchors	3
5937	accommodation	3
5938	noticing	3
5939	behaved	3
5940	imposing	3
5941	screen	3
5942	clapped	3
5943	thrill	3
5944	sourly	3
5945	gambler	3
5946	shouting	3
5947	feathers	3
5948	convey	3
5949	endless	3
5950	chest	3
5951	compelling	3
5952	somers	3
5953	depot	3
5954	poorly	3
5955	wellman	3
5956	suffering	3
5957	schoolmate	3
5958	prudent	3
5959	felled	3
5960	magnificence	3
5961	savage	3
5962	hoisted	3
5963	mankind	3
5964	maintain	3
5965	exciting	3
5966	passionate	3
5967	flattering	3
5968	ravelin	3
5969	blackness	3
5970	student	3
5971	expectations	3
5972	sarcastically	3
5973	junction	3
5974	scandal	3
5975	skillfully	3
5976	faith	3
5977	ages	3
5978	oou	3
5979	bearded	3
5980	adrift	3
5981	uttermost	3
5982	printing	3
5983	business-like	3
5984	rein	3
5985	amazing	3
5986	smoothly	3
5987	instinctively	3
5988	downright	3
5989	cured	3
5990	courses	3
5991	raging	3
5992	explaining	3
5993	rides	3
5994	swelling	3
5995	cart	3
5996	snatch	3
5997	oof	3
5998	la	3
5999	alike	3
6000	capacity	3
6001	claimed	3
6002	burglar	3
6003	blurted	3
6004	softer	3
6005	tightly	3
6006	birth	3
6007	lasted	3
6008	southward	3
6009	drug	3
6010	allowance	3
6011	entertain	3
6012	bushy	3
6013	pa	3
6014	oldest	3
6015	robert	3
6016	wealthy	3
6017	issuing	3
6018	strenuous	3
6019	pies	3
6020	locket	3
6021	intact	3
6022	chains	3
6023	bracelets	3
6024	dreaming	3
6025	differences	3
6026	wheat	3
6027	judging	3
6028	crushed	3
6029	holdings	3
6030	dissatisfaction	3
6031	shamefully	3
6032	amounted	3
6033	scale	3
6034	jolly	3
6035	graft	3
6036	poorer	3
6037	recalling	3
6038	colleges	3
6039	dividends	3
6040	morsel	3
6041	sacrificing	3
6042	squalor	3
6043	safeguarding	3
6044	relieving	3
6045	follows	3
6046	explosive	3
6047	mused	3
6048	flatter	3
6049	prepare	3
6050	seein	3
6051	aaron	3
6052	clark	3
6053	viewed	3
6054	equality	3
6055	buggy	3
6056	perplexedly	3
6057	exasperation	3
6058	unpopular	3
6059	deserted	3
6060	tolerant	3
6061	claims	3
6062	keenly	3
6063	lamps	3
6064	sore	3
6065	anarchistic	3
6066	abyss	3
6067	printed	3
6068	handbill	3
6069	mechanic	3
6070	piled	3
6071	welfare	3
6072	packed	3
6073	recovery	3
6074	divide	3
6075	dreams	3
6076	brim	3
6077	cares	3
6078	bannister	3
6079	trifling	3
6080	snorted	3
6081	flattered	3
6082	sleeve	3
6083	yvonne	3
6084	assistant	3
6085	wearied	3
6086	snakes	2
6087	overturning	2
6088	upturned	2
6089	shamed	2
6090	importantly	2
6091	self-controlled	2
6092	professin	2
6093	renunciation	2
6094	exaltation	2
6095	a-keepin	2
6096	tragedy	2
6097	dumfounded	2
6098	hopefully	2
6099	yawning	2
6100	rejoiced	2
6101	paled	2
6102	relinquished	2
6103	patting	2
6104	chaos	2
6105	ponies	2
6106	contradictions	2
6107	explanations	2
6108	sartin	2
6109	a-talkin	2
6110	ter-day	2
6111	heaps	2
6112	jimmy	2
6113	rummaging	2
6114	aches	2
6115	floundering	2
6116	tense	2
6117	paupers	2
6118	planted	2
6119	goal	2
6120	fervently	2
6121	wavings	2
6122	evanescent	2
6123	defied	2
6124	forbear	2
6125	uppermost	2
6126	confidential	2
6127	baffling	2
6128	funeral	2
6129	barest	2
6130	portions	2
6131	wars	2
6132	discrepancy	2
6133	shatter	2
6134	saucy	2
6135	hunted	2
6136	teased	2
6137	baking	2
6138	puzzle	2
6139	stealthily	2
6140	dug	2
6141	elbow	2
6142	heart-broken	2
6143	tipped	2
6144	heartbroken	2
6145	rigged	2
6146	fir	2
6147	larch	2
6148	occasions	2
6149	assertions	2
6150	memorable	2
6151	cousins	2
6152	host	2
6153	moodily	2
6154	fairies	2
6155	disappearing	2
6156	raking	2
6157	tantalizingly	2
6158	swallows	2
6159	fists	2
6160	mid-air	2
6161	stacked	2
6162	rosy	2
6163	dissatisfied	2
6164	resented	2
6165	good-bye	2
6166	fever	2
6167	overwhelmingly	2
6168	scott	2
6169	ag	2
6170	ketch	2
6171	flighty	2
6172	ecstatic	2
6173	begging	2
6174	solo	2
6175	duet	2
6176	sland	2
6177	rous	2
6178	seams	2
6179	defiantly	2
6180	stickin	2
6181	truthfully	2
6182	tramped	2
6183	explicit	2
6184	oftenest	2
6185	nursing	2
6186	divan	2
6187	self-absorbed	2
6188	coachman	2
6189	bedside	2
6190	hysterically	2
6191	lemon	2
6192	chokecherry	2
6193	posies	2
6194	growed	2
6195	a-growin	2
6196	kids	2
6197	knowin	2
6198	weeded	2
6199	unbounded	2
6200	sendin	2
6201	teachin	2
6202	dowd	2
6203	mirrored	2
6204	bias	2
6205	snowflake	2
6206	bearin	2
6207	feathery	2
6208	canopy	2
6209	softness	2
6210	warner	2
6211	snowflakes	2
6212	good-night	2
6213	cadenza	2
6214	wrist	2
6215	sleepless	2
6216	hallway	2
6217	deliberate	2
6218	ardor	2
6219	moisture	2
6220	privacy	2
6221	limply	2
6222	convalescence	2
6223	unceremoniously	2
6224	succession	2
6225	overflowed	2
6226	toys	2
6227	twisting	2
6228	waverley	2
6229	crippled	2
6230	nap	2
6231	realities	2
6232	haze	2
6233	sash	2
6234	hilltop	2
6235	fascination	2
6236	discoveries	2
6237	glorying	2
6238	perplexing	2
6239	fraction	2
6240	sprinkle	2
6241	tire	2
6242	entranced	2
6243	fishing	2
6244	derndest	2
6245	checkerboard	2
6246	dreaded	2
6247	knitted	2
6248	complications	2
6249	fights	2
6250	apples	2
6251	quoted	2
6252	unacquainted	2
6253	relaxed	2
6254	sympathies	2
6255	unaccountably	2
6256	tale	2
6257	bruised	2
6258	steadiness	2
6259	battered	2
6260	deeds	2
6261	saint	2
6262	jiujitsu	2
6263	celebrate	2
6264	five-cent	2
6265	courting	2
6266	hugged	2
6267	vibrant	2
6268	long-lost	2
6269	cuffs	2
6270	surveyed	2
6271	sobbing	2
6272	bruise	2
6273	afar	2
6274	unmistakably	2
6275	lovable	2
6276	twists	2
6277	destruction	2
6278	repressed	2
6279	straining	2
6280	kitty	2
6281	mercilessly	2
6282	full-grown	2
6283	newborn	2
6284	warily	2
6285	jeering	2
6286	hurting	2
6287	peleg	2
6288	gods	2
6289	holmes	2
6290	crowed	2
6291	fiddlin	2
6292	obediently	2
6293	playmates	2
6294	restlessness	2
6295	sobered	2
6296	prettier	2
6297	flattery	2
6298	chickens	2
6299	mint	2
6300	mostly	2
6301	fretfully	2
6302	serenas	2
6303	numero	2
6304	non	2
6305	nisi	2
6306	horas	2
6307	dial	2
6308	richly	2
6309	doomed	2
6310	uninvited	2
6311	callers	2
6312	unannounced	2
6313	displeased	2
6314	terraced	2
6315	limpid	2
6316	barbara	2
6317	reserved	2
6318	resident	2
6319	by-path	2
6320	publication	2
6321	wide-spreading	2
6322	topped	2
6323	manufactures	2
6324	invariably	2
6325	7	2
6326	incredibly	2
6327	fugitives	2
6328	29	2
6329	39	2
6330	touching	2
6331	97	2
6332	dingy	2
6333	crumble	2
6334	kin	2
6335	47	2
6336	stomachs	2
6337	59	2
6338	71	2
6339	scrubbing	2
6340	gen.	2
6341	loneliness	2
6342	83	2
6343	109	2
6344	entrancing	2
6345	121	2
6346	sunrises	2
6347	sightless	2
6348	135	2
6349	147	2
6350	indulges	2
6351	airy	2
6352	sharpness	2
6353	159	2
6354	loon	2
6355	181	2
6356	191	2
6357	darting	2
6358	jackdaw	2
6359	husky	2
6360	231	2
6361	unbelievingly	2
6362	201	2
6363	patched	2
6364	melodies	2
6365	shrinking	2
6366	glenda	2
6367	tin-woodman	2
6368	247	2
6369	fits	2
6370	serene	2
6371	257	2
6372	265	2
6373	279	2
6374	mound	2
6375	cemetery	2
6376	fretful	2
6377	cheered	2
6378	rambler	2
6379	blacksmith	2
6380	stage-driver	2
6381	greenhouse	2
6382	dominions	2
6383	audible	2
6384	whichever	2
6385	snowy	2
6386	pigs	2
6387	milked	2
6388	four-horned	2
6389	fleet	2
6390	crusoe	2
6391	pigeon	2
6392	pasture	2
6393	icy	2
6394	floors	2
6395	tended	2
6396	grain	2
6397	gibed	2
6398	manifestly	2
6399	huskily	2
6400	squeal	2
6401	louder	2
6402	pig	2
6403	materialized	2
6404	bark	2
6405	flop	2
6406	hitched	2
6407	--	2
6408	a-here	2
6409	prettiest	2
6410	creation	2
6411	jiggered	2
6412	ransacked	2
6413	keepsakes	2
6414	dotted	2
6415	soared	2
6416	knit	2
6417	expedient	2
6418	apparel	2
6419	beak	2
6420	jackknife	2
6421	workmanship	2
6422	panting	2
6423	cornfield	2
6424	caroling	2
6425	shrub	2
6426	attractions	2
6427	traded	2
6428	ing	2
6429	recipes	2
6430	woodboxes	2
6431	detaining	2
6432	potency	2
6433	hobbled	2
6434	skilled	2
6435	subdued	2
6436	elaborately	2
6437	jack-knife	2
6438	half-hour	2
6439	defended	2
6440	blankets	2
6441	wraps	2
6442	'	2
6443	tapped	2
6444	weaugh	2
6445	tree-branch	2
6446	teaugh	2
6447	thumbs	2
6448	woke	2
6449	peaugh	2
6450	whirled	2
6451	reproachful	2
6452	frantic	2
6453	screamed	2
6454	droll	2
6455	peal	2
6456	awakened	2
6457	naughty	2
6458	confining	2
6459	strict	2
6460	apologetic	2
6461	irresponsible	2
6462	moonshine	2
6463	nestled	2
6464	willful	2
6465	crumbs	2
6466	homely	2
6467	tasks	2
6468	plush	2
